DP,munic,Regiao,mes_ano,roubo_veiculo,roubo_transeunte,roubo_rua,roubo_celular,furto_transeunte,furto_veiculos,furto_celular,ameaca,lesao_corp_culposa,lesao_corp_dolosa,recuperacao_veiculos
9,Rio de Janeiro,Capital,2022m06,14,62,99,25,42,10,67,23,7,18,6
10,Rio de Janeiro,Capital,2018m01,23,59,95,27,30,10,48,17,11,31,4
10,Rio de Janeiro,Capital,2018m02,33,81,121,30,60,7,62,23,18,31,4
10,Rio de Janeiro,Capital,2018m03,43,91,142,44,25,5,36,25,23,29,7
10,Rio de Janeiro,Capital,2018m04,34,79,115,29,19,18,41,30,14,29,5
10,Rio de Janeiro,Capital,2018m05,30,100,136,24,19,13,34,13,19,29,2
10,Rio de Janeiro,Capital,2018m06,23,70,102,21,20,15,41,27,17,31,0
10,Rio de Janeiro,Capital,2018m07,18,70,94,23,19,6,42,24,11,30,1
10,Rio de Janeiro,Capital,2018m08,21,52,81,24,21,10,43,23,17,22,3
10,Rio de Janeiro,Capital,2018m09,19,57,85,20,21,8,24,26,10,23,4
10,Rio de Janeiro,Capital,2018m10,27,68,93,17,25,5,33,23,10,23,3
10,Rio de Janeiro,Capital,2018m11,17,73,101,19,30,10,49,18,8,29,7
10,Rio de Janeiro,Capital,2018m12,14,69,112,29,28,6,34,26,21,31,8
10,Rio de Janeiro,Capital,2019m01,17,81,125,34,18,7,48,26,17,18,6
10,Rio de Janeiro,Capital,2019m02,12,77,116,36,32,4,41,20,10,34,2
10,Rio de Janeiro,Capital,2019m03,17,96,167,61,77,4,91,20,17,24,3
10,Rio de Janeiro,Capital,2019m04,19,75,128,44,21,8,33,35,11,28,3
10,Rio de Janeiro,Capital,2019m05,2,88,153,42,21,10,34,26,17,28,0
10,Rio de Janeiro,Capital,2019m06,7,59,89,24,29,7,37,19,22,30,1
10,Rio de Janeiro,Capital,2019m07,15,73,107,31,37,17,36,18,26,19,4
10,Rio de Janeiro,Capital,2019m08,9,61,96,29,31,8,36,20,14,19,4
10,Rio de Janeiro,Capital,2019m09,8,43,72,26,22,10,37,15,26,29,2
10,Rio de Janeiro,Capital,2019m10,14,47,84,23,18,7,59,19,16,19,7
10,Rio de Janeiro,Capital,2019m11,11,31,65,19,20,11,53,33,23,35,2
10,Rio de Janeiro,Capital,2019m12,11,31,62,23,28,6,42,29,22,25,4
10,Rio de Janeiro,Capital,2020m01,15,60,90,22,26,9,45,27,18,24,4
10,Rio de Janeiro,Capital,2020m02,5,36,60,22,30,12,112,27,9,24,3
10,Rio de Janeiro,Capital,2020m03,6,36,51,13,16,14,28,21,3,17,1
10,Rio de Janeiro,Capital,2020m04,9,16,23,5,4,16,10,14,4,6,2
10,Rio de Janeiro,Capital,2020m05,6,25,36,11,5,7,9,14,7,12,2
10,Rio de Janeiro,Capital,2020m06,4,21,33,9,3,7,9,20,5,12,2
10,Rio de Janeiro,Capital,2020m07,7,20,41,16,13,14,13,22,19,17,1
10,Rio de Janeiro,Capital,2020m08,5,41,54,8,18,12,21,23,7,21,2
10,Rio de Janeiro,Capital,2020m09,10,47,56,1,23,16,18,17,11,15,5
10,Rio de Janeiro,Capital,2020m10,9,25,40,12,14,14,22,20,16,25,2
10,Rio de Janeiro,Capital,2020m11,4,33,48,10,11,11,22,8,15,16,1
10,Rio de Janeiro,Capital,2020m12,5,24,38,12,14,11,42,14,13,20,2
10,Rio de Janeiro,Capital,2021m01,10,31,49,17,19,11,32,25,24,18,4
10,Rio de Janeiro,Capital,2021m02,3,33,49,12,14,14,33,20,18,17,2
10,Rio de Janeiro,Capital,2021m03,7,20,33,11,14,12,24,26,18,23,2
10,Rio de Janeiro,Capital,2021m04,3,35,47,9,11,14,16,21,12,14,1
10,Rio de Janeiro,Capital,2021m05,11,31,51,13,14,18,36,20,22,19,0
10,Rio de Janeiro,Capital,2021m06,9,29,51,11,17,15,40,29,22,9,3
10,Rio de Janeiro,Capital,2021m07,7,28,52,18,17,9,64,28,10,12,2
10,Rio de Janeiro,Capital,2021m08,9,26,42,14,26,15,60,39,7,20,1
10,Rio de Janeiro,Capital,2021m09,6,36,54,11,16,10,68,23,12,13,2
10,Rio de Janeiro,Capital,2021m10,14,25,48,20,14,14,75,21,17,27,2
10,Rio de Janeiro,Capital,2021m11,7,21,41,18,24,27,65,16,22,16,2
10,Rio de Janeiro,Capital,2021m12,4,24,45,17,21,13,88,34,11,23,0
10,Rio de Janeiro,Capital,2022m01,9,30,51,20,19,10,86,31,12,22,1
10,Rio de Janeiro,Capital,2022m02,6,30,59,24,25,18,74,23,16,25,2
10,Rio de Janeiro,Capital,2022m03,3,43,62,15,22,19,95,23,28,31,1
10,Rio de Janeiro,Capital,2022m04,4,35,64,21,19,14,113,16,18,16,1
10,Rio de Janeiro,Capital,2022m05,9,32,50,12,22,19,92,29,18,14,1
10,Rio de Janeiro,Capital,2022m06,9,38,62,18,19,11,69,28,10,23,2
11,Rio de Janeiro,Capital,2018m01,0,4,4,0,5,4,2,11,1,22,0
11,Rio de Janeiro,Capital,2018m02,0,1,3,2,4,0,2,3,1,11,0
11,Rio de Janeiro,Capital,2018m03,0,1,1,0,3,0,2,12,3,11,2
11,Rio de Janeiro,Capital,2018m04,0,3,4,0,2,0,3,6,3,12,0
11,Rio de Janeiro,Capital,2018m05,0,2,3,0,2,0,2,9,0,13,1
11,Rio de Janeiro,Capital,2018m06,1,0,1,1,2,0,2,9,4,10,3
11,Rio de Janeiro,Capital,2018m07,0,0,1,1,4,1,4,8,3,12,3
11,Rio de Janeiro,Capital,2018m08,0,4,5,1,1,0,1,8,6,13,2
11,Rio de Janeiro,Capital,2018m09,0,0,0,0,1,2,0,16,3,14,1
11,Rio de Janeiro,Capital,2018m10,0,1,1,0,1,4,2,9,3,13,0
11,Rio de Janeiro,Capital,2018m11,0,2,5,2,4,0,3,8,4,13,0
11,Rio de Janeiro,Capital,2018m12,0,3,3,0,3,2,3,8,3,7,0
11,Rio de Janeiro,Capital,2019m01,0,4,4,0,4,1,2,11,3,15,0
11,Rio de Janeiro,Capital,2019m02,0,2,4,0,6,0,4,12,4,10,0
11,Rio de Janeiro,Capital,2019m03,2,1,3,1,0,3,6,10,2,17,0
11,Rio de Janeiro,Capital,2019m04,0,0,1,0,4,1,4,14,2,21,1
11,Rio de Janeiro,Capital,2019m05,0,1,2,1,3,0,2,7,7,13,0
11,Rio de Janeiro,Capital,2019m06,0,1,1,0,3,1,5,11,6,13,0
11,Rio de Janeiro,Capital,2019m07,0,3,4,1,3,3,4,8,0,7,0
11,Rio de Janeiro,Capital,2019m08,0,1,1,0,2,2,2,7,3,21,0
11,Rio de Janeiro,Capital,2019m09,0,1,3,1,1,2,2,16,2,17,0
11,Rio de Janeiro,Capital,2019m10,0,2,2,0,1,1,1,8,2,15,0
11,Rio de Janeiro,Capital,2019m11,0,1,4,1,1,0,3,2,3,13,0
11,Rio de Janeiro,Capital,2019m12,1,1,1,0,4,0,4,4,0,6,0
11,Rio de Janeiro,Capital,2020m01,1,2,6,2,3,1,6,8,1,8,0
11,Rio de Janeiro,Capital,2020m02,0,1,2,1,2,0,2,11,3,6,0
11,Rio de Janeiro,Capital,2020m03,0,1,2,0,0,2,1,4,1,4,0
11,Rio de Janeiro,Capital,2020m04,0,0,0,0,0,0,2,4,0,4,0
11,Rio de Janeiro,Capital,2020m05,0,0,0,0,2,1,0,4,0,5,1
11,Rio de Janeiro,Capital,2020m06,0,0,0,0,1,1,0,3,1,6,0
11,Rio de Janeiro,Capital,2020m07,0,3,4,1,1,0,3,1,6,3,1
11,Rio de Janeiro,Capital,2020m08,0,0,3,1,1,0,2,3,0,9,0
11,Rio de Janeiro,Capital,2020m09,1,0,1,0,1,4,7,4,0,10,0
11,Rio de Janeiro,Capital,2020m10,0,0,0,0,3,2,2,7,0,7,0
11,Rio de Janeiro,Capital,2020m11,0,1,2,1,0,0,5,6,0,8,1
11,Rio de Janeiro,Capital,2020m12,0,1,3,1,1,0,4,5,0,8,1
11,Rio de Janeiro,Capital,2021m01,0,0,1,1,0,1,0,8,2,9,0
11,Rio de Janeiro,Capital,2021m02,1,2,3,0,1,1,1,5,2,6,0
11,Rio de Janeiro,Capital,2021m03,1,0,0,0,3,1,1,12,0,13,0
11,Rio de Janeiro,Capital,2021m04,0,0,1,1,3,1,2,9,0,13,0
11,Rio de Janeiro,Capital,2021m05,0,0,0,0,0,0,1,9,1,4,0
11,Rio de Janeiro,Capital,2021m06,0,0,0,0,0,0,2,3,1,11,0
11,Rio de Janeiro,Capital,2021m07,0,1,3,1,3,0,2,6,2,10,0
11,Rio de Janeiro,Capital,2021m08,0,1,2,1,2,1,2,7,4,13,0
11,Rio de Janeiro,Capital,2021m09,0,0,1,1,2,2,0,9,0,17,0
11,Rio de Janeiro,Capital,2021m10,0,1,1,0,3,0,3,9,1,12,1
11,Rio de Janeiro,Capital,2021m11,0,0,0,0,3,0,4,5,0,15,0
11,Rio de Janeiro,Capital,2021m12,0,0,0,0,4,1,0,8,9,12,0
11,Rio de Janeiro,Capital,2022m01,0,1,1,0,1,3,1,5,0,8,1
11,Rio de Janeiro,Capital,2022m02,0,0,0,0,1,1,2,4,0,5,0
11,Rio de Janeiro,Capital,2022m03,0,0,0,0,0,1,2,6,1,7,1
11,Rio de Janeiro,Capital,2022m04,0,1,2,1,1,1,1,8,0,9,1
11,Rio de Janeiro,Capital,2022m05,0,1,1,0,1,0,2,8,2,10,0
11,Rio de Janeiro,Capital,2022m06,0,1,1,0,0,1,2,3,0,5,0
12,Rio de Janeiro,Capital,2018m01,0,72,105,27,250,2,162,31,30,66,5
12,Rio de Janeiro,Capital,2018m02,3,33,49,14,108,2,65,36,9,32,3
12,Rio de Janeiro,Capital,2018m03,3,22,36,9,57,2,35,37,14,33,2
12,Rio de Janeiro,Capital,2018m04,0,27,34,6,56,2,30,21,16,24,3
12,Rio de Janeiro,Capital,2018m05,1,26,34,4,49,4,18,29,6,38,6
12,Rio de Janeiro,Capital,2018m06,0,19,36,8,35,1,26,30,8,36,6
12,Rio de Janeiro,Capital,2018m07,0,24,38,9,54,3,22,33,9,40,2
12,Rio de Janeiro,Capital,2018m08,2,24,42,9,35,4,18,30,6,25,3
12,Rio de Janeiro,Capital,2018m09,1,23,34,9,46,7,29,28,5,32,2
12,Rio de Janeiro,Capital,2018m10,0,39,66,20,87,5,42,30,6,38,6
12,Rio de Janeiro,Capital,2018m11,3,29,41,8,90,6,42,14,5,25,6
12,Rio de Janeiro,Capital,2018m12,1,38,64,20,148,2,27,25,17,46,1
12,Rio de Janeiro,Capital,2019m01,1,110,173,56,309,6,122,22,18,47,3
12,Rio de Janeiro,Capital,2019m02,0,67,106,24,126,3,66,39,12,42,2
12,Rio de Janeiro,Capital,2019m03,1,68,88,16,143,0,51,30,5,31,4
12,Rio de Janeiro,Capital,2019m04,0,56,74,14,118,3,30,33,11,38,1
12,Rio de Janeiro,Capital,2019m05,2,42,53,9,79,2,46,22,5,29,2
12,Rio de Janeiro,Capital,2019m06,0,38,52,11,119,1,34,20,8,31,2
12,Rio de Janeiro,Capital,2019m07,2,59,73,11,94,2,45,13,3,21,4
12,Rio de Janeiro,Capital,2019m08,1,39,48,5,78,4,41,37,7,45,4
12,Rio de Janeiro,Capital,2019m09,0,45,63,15,87,1,37,18,10,30,1
12,Rio de Janeiro,Capital,2019m10,0,34,45,6,124,3,40,27,10,33,0
12,Rio de Janeiro,Capital,2019m11,1,37,50,10,106,3,27,23,3,34,1
12,Rio de Janeiro,Capital,2019m12,1,46,65,14,153,4,43,18,7,31,2
12,Rio de Janeiro,Capital,2020m01,0,140,206,65,405,4,206,32,7,47,1
12,Rio de Janeiro,Capital,2020m02,0,55,76,17,141,8,55,33,16,26,2
12,Rio de Janeiro,Capital,2020m03,0,16,22,4,75,7,22,13,5,20,1
12,Rio de Janeiro,Capital,2020m04,0,3,3,0,3,6,8,8,1,11,3
12,Rio de Janeiro,Capital,2020m05,0,3,3,0,7,12,4,6,3,13,0
12,Rio de Janeiro,Capital,2020m06,1,4,4,0,9,6,7,5,5,14,0
12,Rio de Janeiro,Capital,2020m07,1,13,17,4,28,4,24,17,4,19,1
12,Rio de Janeiro,Capital,2020m08,0,11,15,4,34,7,21,22,6,34,0
12,Rio de Janeiro,Capital,2020m09,0,18,22,3,32,10,35,17,8,45,2
12,Rio de Janeiro,Capital,2020m10,0,16,27,8,47,7,57,16,15,23,0
12,Rio de Janeiro,Capital,2020m11,0,17,25,6,38,3,32,14,5,26,2
12,Rio de Janeiro,Capital,2020m12,1,39,52,12,37,7,38,21,6,22,0
12,Rio de Janeiro,Capital,2021m01,0,40,58,17,54,10,50,27,12,34,5
12,Rio de Janeiro,Capital,2021m02,1,44,61,14,46,10,43,28,3,34,3
12,Rio de Janeiro,Capital,2021m03,1,37,47,9,30,4,26,22,4,31,0
12,Rio de Janeiro,Capital,2021m04,0,18,22,3,22,2,35,26,6,20,2
12,Rio de Janeiro,Capital,2021m05,1,21,32,10,35,2,39,27,5,33,1
12,Rio de Janeiro,Capital,2021m06,0,14,27,11,24,6,48,27,3,13,3
12,Rio de Janeiro,Capital,2021m07,1,20,30,9,34,4,60,22,6,32,1
12,Rio de Janeiro,Capital,2021m08,0,22,40,16,54,3,72,17,8,23,1
12,Rio de Janeiro,Capital,2021m09,0,28,42,13,51,6,72,27,6,20,0
12,Rio de Janeiro,Capital,2021m10,0,27,48,21,47,8,62,19,5,26,2
12,Rio de Janeiro,Capital,2021m11,0,30,50,19,77,13,103,33,9,16,1
12,Rio de Janeiro,Capital,2021m12,1,31,47,16,82,12,115,26,3,25,1
12,Rio de Janeiro,Capital,2022m01,0,57,101,39,94,7,158,33,5,21,1
12,Rio de Janeiro,Capital,2022m02,0,40,66,19,87,1,113,20,3,30,1
12,Rio de Janeiro,Capital,2022m03,0,27,56,27,75,19,130,21,5,38,1
12,Rio de Janeiro,Capital,2022m04,0,33,55,21,59,11,97,37,4,26,0
12,Rio de Janeiro,Capital,2022m05,1,44,63,17,51,10,94,29,5,26,1
12,Rio de Janeiro,Capital,2022m06,0,26,47,18,76,7,80,31,9,22,2
13,Rio de Janeiro,Capital,2018m01,0,27,35,5,56,4,19,13,10,15,1
13,Rio de Janeiro,Capital,2018m02,0,26,43,12,87,1,34,11,2,21,1
13,Rio de Janeiro,Capital,2018m03,0,25,33,6,33,1,12,16,10,13,1
13,Rio de Janeiro,Capital,2018m04,1,12,16,3,38,2,16,9,3,13,2
13,Rio de Janeiro,Capital,2018m05,0,22,29,6,27,0,8,9,10,8,2
13,Rio de Janeiro,Capital,2018m06,1,11,20,7,8,0,10,10,9,6,0
13,Rio de Janeiro,Capital,2018m07,2,11,18,5,19,0,11,17,6,23,1
13,Rio de Janeiro,Capital,2018m08,1,24,34,7,25,2,11,18,4,21,0
13,Rio de Janeiro,Capital,2018m09,0,15,20,5,26,0,1,3,9,18,0
13,Rio de Janeiro,Capital,2018m10,2,18,25,6,29,4,15,11,5,12,0
13,Rio de Janeiro,Capital,2018m11,1,17,21,3,31,2,11,9,4,16,1
13,Rio de Janeiro,Capital,2018m12,2,15,26,11,45,0,16,13,4,10,0
13,Rio de Janeiro,Capital,2019m01,3,42,63,18,53,1,33,14,4,29,2
13,Rio de Janeiro,Capital,2019m02,1,34,54,11,53,3,22,15,3,17,1
13,Rio de Janeiro,Capital,2019m03,0,41,54,12,74,0,21,18,4,17,0
13,Rio de Janeiro,Capital,2019m04,1,40,50,8,55,2,15,12,6,17,0
13,Rio de Janeiro,Capital,2019m05,2,28,48,16,46,5,18,13,3,16,0
13,Rio de Janeiro,Capital,2019m06,0,15,22,6,35,1,19,13,5,10,2
13,Rio de Janeiro,Capital,2019m07,0,27,37,8,31,1,9,18,4,17,0
13,Rio de Janeiro,Capital,2019m08,0,31,35,4,56,1,10,11,8,16,0
13,Rio de Janeiro,Capital,2019m09,0,18,35,14,42,2,27,9,2,9,0
13,Rio de Janeiro,Capital,2019m10,1,32,50,13,35,0,36,13,9,17,0
13,Rio de Janeiro,Capital,2019m11,0,18,28,8,36,0,21,11,9,22,0
13,Rio de Janeiro,Capital,2019m12,1,20,31,8,56,3,29,11,5,15,1
13,Rio de Janeiro,Capital,2020m01,1,40,55,13,104,5,33,16,5,20,1
13,Rio de Janeiro,Capital,2020m02,2,44,53,7,72,4,37,11,7,27,1
13,Rio de Janeiro,Capital,2020m03,0,19,26,7,40,3,15,12,7,12,3
13,Rio de Janeiro,Capital,2020m04,0,5,6,0,3,1,8,7,0,4,0
13,Rio de Janeiro,Capital,2020m05,0,3,3,0,3,4,8,3,1,12,0
13,Rio de Janeiro,Capital,2020m06,0,4,7,3,7,2,4,15,0,4,0
13,Rio de Janeiro,Capital,2020m07,1,15,19,3,13,1,10,15,7,3,0
13,Rio de Janeiro,Capital,2020m08,0,16,21,4,10,8,18,12,3,13,0
13,Rio de Janeiro,Capital,2020m09,0,18,23,4,19,3,18,15,4,18,0
13,Rio de Janeiro,Capital,2020m10,1,14,24,8,26,6,22,8,4,22,0
13,Rio de Janeiro,Capital,2020m11,1,17,25,6,21,3,29,14,9,13,1
13,Rio de Janeiro,Capital,2020m12,0,31,44,11,20,6,14,16,6,15,1
13,Rio de Janeiro,Capital,2021m01,1,30,36,6,25,0,34,10,9,11,1
13,Rio de Janeiro,Capital,2021m02,1,21,36,15,27,2,29,20,8,21,2
13,Rio de Janeiro,Capital,2021m03,1,12,19,5,23,1,12,6,4,8,0
13,Rio de Janeiro,Capital,2021m04,0,13,20,4,8,0,20,12,0,19,0
13,Rio de Janeiro,Capital,2021m05,0,13,24,6,10,0,31,7,2,25,0
13,Rio de Janeiro,Capital,2021m06,0,22,32,8,15,2,29,8,5,12,0
13,Rio de Janeiro,Capital,2021m07,0,25,36,10,18,4,26,13,6,11,0
13,Rio de Janeiro,Capital,2021m08,0,17,24,6,21,1,34,13,2,18,0
13,Rio de Janeiro,Capital,2021m09,0,15,24,8,16,1,29,16,1,16,0
13,Rio de Janeiro,Capital,2021m10,0,14,20,6,15,5,19,10,7,15,1
13,Rio de Janeiro,Capital,2021m11,1,20,30,8,27,7,32,13,8,9,2
13,Rio de Janeiro,Capital,2021m12,0,23,43,18,40,7,40,9,3,21,3
13,Rio de Janeiro,Capital,2022m01,1,41,64,21,40,8,50,10,5,27,0
13,Rio de Janeiro,Capital,2022m02,0,20,31,8,34,6,36,8,5,14,0
13,Rio de Janeiro,Capital,2022m03,0,21,35,11,41,8,42,9,7,11,1
13,Rio de Janeiro,Capital,2022m04,1,11,18,5,45,8,37,15,2,14,1
13,Rio de Janeiro,Capital,2022m05,0,11,20,7,31,6,40,12,6,23,0
13,Rio de Janeiro,Capital,2022m06,2,12,20,5,17,2,20,18,5,18,3
14,Rio de Janeiro,Capital,2018m01,0,63,83,19,103,5,35,14,13,15,2
14,Rio de Janeiro,Capital,2018m02,1,184,250,63,218,4,153,20,12,29,2
14,Rio de Janeiro,Capital,2018m03,3,60,81,20,33,1,37,15,14,28,2
14,Rio de Janeiro,Capital,2018m04,6,33,49,11,41,0,21,19,13,28,2
14,Rio de Janeiro,Capital,2018m05,3,33,51,12,44,1,27,16,8,32,2
14,Rio de Janeiro,Capital,2018m06,1,29,46,11,38,1,26,10,9,19,1
14,Rio de Janeiro,Capital,2018m07,1,36,61,20,33,0,28,18,9,32,3
14,Rio de Janeiro,Capital,2018m08,0,29,36,4,25,2,28,18,11,10,1
14,Rio de Janeiro,Capital,2018m09,2,41,58,15,28,1,23,20,10,23,2
14,Rio de Janeiro,Capital,2018m10,4,20,31,10,19,4,27,17,7,21,5
14,Rio de Janeiro,Capital,2018m11,3,37,56,14,64,3,20,15,7,15,6
14,Rio de Janeiro,Capital,2018m12,5,50,70,19,125,5,22,14,18,34,5
14,Rio de Janeiro,Capital,2019m01,5,99,148,45,182,2,50,35,12,18,3
14,Rio de Janeiro,Capital,2019m02,4,91,169,65,182,0,122,31,6,24,4
14,Rio de Janeiro,Capital,2019m03,2,138,189,47,238,3,108,32,8,33,4
14,Rio de Janeiro,Capital,2019m04,2,88,137,44,96,5,61,27,13,19,3
14,Rio de Janeiro,Capital,2019m05,1,62,77,10,88,5,29,20,9,31,5
14,Rio de Janeiro,Capital,2019m06,2,45,56,10,50,2,43,13,7,17,0
14,Rio de Janeiro,Capital,2019m07,1,37,49,10,64,4,32,17,4,15,0
14,Rio de Janeiro,Capital,2019m08,1,36,46,8,39,7,20,17,3,12,4
14,Rio de Janeiro,Capital,2019m09,5,28,43,14,34,6,21,15,9,17,0
14,Rio de Janeiro,Capital,2019m10,2,43,55,11,64,2,40,15,11,29,0
14,Rio de Janeiro,Capital,2019m11,2,20,32,11,58,1,20,13,10,15,2
14,Rio de Janeiro,Capital,2019m12,5,31,42,9,117,3,37,12,12,15,1
14,Rio de Janeiro,Capital,2020m01,1,49,67,17,164,12,63,9,4,17,0
14,Rio de Janeiro,Capital,2020m02,3,99,141,40,234,8,116,13,7,18,0
14,Rio de Janeiro,Capital,2020m03,1,30,49,18,65,9,66,11,4,15,0
14,Rio de Janeiro,Capital,2020m04,0,6,11,4,1,3,3,2,1,2,0
14,Rio de Janeiro,Capital,2020m05,3,7,11,3,3,3,4,5,1,6,0
14,Rio de Janeiro,Capital,2020m06,2,25,25,0,5,4,6,12,2,8,1
14,Rio de Janeiro,Capital,2020m07,4,19,28,7,8,14,12,13,11,20,0
14,Rio de Janeiro,Capital,2020m08,1,24,39,14,16,23,28,12,8,12,2
14,Rio de Janeiro,Capital,2020m09,1,27,47,19,30,19,52,17,3,17,1
14,Rio de Janeiro,Capital,2020m10,1,29,49,16,35,12,64,13,2,11,5
14,Rio de Janeiro,Capital,2020m11,1,41,66,25,20,8,41,12,5,8,3
14,Rio de Janeiro,Capital,2020m12,4,34,50,14,32,8,48,13,3,19,1
14,Rio de Janeiro,Capital,2021m01,6,63,92,27,67,11,121,24,3,15,3
14,Rio de Janeiro,Capital,2021m02,3,34,65,30,43,6,101,15,6,12,1
14,Rio de Janeiro,Capital,2021m03,2,30,41,9,27,4,41,6,9,10,1
14,Rio de Janeiro,Capital,2021m04,1,13,22,8,16,1,27,18,4,6,5
14,Rio de Janeiro,Capital,2021m05,0,34,51,13,32,1,38,12,5,12,3
14,Rio de Janeiro,Capital,2021m06,2,33,53,17,21,4,51,14,3,13,2
14,Rio de Janeiro,Capital,2021m07,2,40,63,20,21,3,63,15,2,14,1
14,Rio de Janeiro,Capital,2021m08,2,33,64,28,43,8,93,16,10,9,1
14,Rio de Janeiro,Capital,2021m09,1,34,57,22,47,7,63,15,8,15,2
14,Rio de Janeiro,Capital,2021m10,0,21,30,9,31,9,39,15,10,9,0
14,Rio de Janeiro,Capital,2021m11,1,34,42,7,49,18,65,17,2,16,0
14,Rio de Janeiro,Capital,2021m12,3,36,57,18,79,13,99,24,7,14,1
14,Rio de Janeiro,Capital,2022m01,2,83,114,30,152,17,174,17,8,20,0
14,Rio de Janeiro,Capital,2022m02,2,44,53,9,51,8,80,18,4,17,2
14,Rio de Janeiro,Capital,2022m03,5,31,51,18,72,18,133,12,9,22,3
14,Rio de Janeiro,Capital,2022m04,4,37,48,11,59,12,77,14,11,10,0
14,Rio de Janeiro,Capital,2022m05,2,44,58,14,26,8,54,10,8,10,2
14,Rio de Janeiro,Capital,2022m06,1,36,49,12,25,7,50,22,7,15,1
15,Rio de Janeiro,Capital,2018m01,9,23,37,9,42,7,37,10,27,21,0
15,Rio de Janeiro,Capital,2018m02,5,17,24,4,29,6,28,10,3,15,2
15,Rio de Janeiro,Capital,2018m03,11,17,23,5,18,1,8,16,5,17,3
15,Rio de Janeiro,Capital,2018m04,11,13,20,5,7,0,8,17,22,21,2
15,Rio de Janeiro,Capital,2018m05,7,19,28,6,11,2,7,15,16,19,2
15,Rio de Janeiro,Capital,2018m06,4,15,17,1,12,1,10,9,18,18,1
15,Rio de Janeiro,Capital,2018m07,3,13,21,4,9,2,12,12,11,16,1
15,Rio de Janeiro,Capital,2018m08,6,17,21,3,6,0,4,16,28,9,1
15,Rio de Janeiro,Capital,2018m09,9,16,26,5,13,1,5,10,10,17,3
15,Rio de Janeiro,Capital,2018m10,12,23,26,3,14,4,2,18,16,13,3
15,Rio de Janeiro,Capital,2018m11,6,16,22,4,8,2,4,12,17,12,4
15,Rio de Janeiro,Capital,2018m12,6,17,25,3,12,0,5,17,17,13,1
15,Rio de Janeiro,Capital,2019m01,6,23,32,6,21,0,11,14,28,14,3
15,Rio de Janeiro,Capital,2019m02,3,20,29,5,53,3,34,17,10,16,2
15,Rio de Janeiro,Capital,2019m03,8,16,35,9,39,2,45,20,15,9,6
15,Rio de Janeiro,Capital,2019m04,8,15,21,4,8,4,11,28,7,23,5
15,Rio de Janeiro,Capital,2019m05,1,17,24,5,8,4,11,15,19,22,5
15,Rio de Janeiro,Capital,2019m06,5,20,23,3,10,2,9,16,15,17,3
15,Rio de Janeiro,Capital,2019m07,8,19,26,5,13,1,11,8,15,17,5
15,Rio de Janeiro,Capital,2019m08,7,20,28,5,11,4,10,10,10,9,2
15,Rio de Janeiro,Capital,2019m09,1,4,7,3,8,7,16,8,10,15,3
15,Rio de Janeiro,Capital,2019m10,1,15,17,1,10,1,11,13,13,20,2
15,Rio de Janeiro,Capital,2019m11,7,11,14,2,11,1,11,6,19,8,2
15,Rio de Janeiro,Capital,2019m12,10,19,27,5,9,2,9,25,29,11,2
15,Rio de Janeiro,Capital,2020m01,7,25,36,9,9,3,23,10,7,24,2
15,Rio de Janeiro,Capital,2020m02,1,27,50,14,46,4,102,14,9,18,0
15,Rio de Janeiro,Capital,2020m03,2,12,21,7,12,7,25,9,10,17,2
15,Rio de Janeiro,Capital,2020m04,1,1,2,1,0,9,0,5,2,5,0
15,Rio de Janeiro,Capital,2020m05,0,4,8,4,2,1,0,9,1,3,0
15,Rio de Janeiro,Capital,2020m06,1,3,4,1,0,6,1,5,1,9,1
15,Rio de Janeiro,Capital,2020m07,2,7,8,0,2,6,3,13,10,16,0
15,Rio de Janeiro,Capital,2020m08,2,3,8,4,4,11,6,4,9,10,0
15,Rio de Janeiro,Capital,2020m09,7,5,14,4,3,11,7,11,11,17,2
15,Rio de Janeiro,Capital,2020m10,2,9,16,5,4,5,9,9,6,9,1
15,Rio de Janeiro,Capital,2020m11,5,8,13,5,6,9,12,10,16,8,1
15,Rio de Janeiro,Capital,2020m12,2,10,19,7,2,7,13,14,2,18,1
15,Rio de Janeiro,Capital,2021m01,5,19,35,11,6,10,19,16,9,8,5
15,Rio de Janeiro,Capital,2021m02,5,12,20,5,7,8,13,15,12,7,8
15,Rio de Janeiro,Capital,2021m03,9,12,16,2,4,9,8,10,11,10,3
15,Rio de Janeiro,Capital,2021m04,7,9,18,6,5,2,6,12,8,12,2
15,Rio de Janeiro,Capital,2021m05,10,19,28,8,6,2,10,20,7,20,1
15,Rio de Janeiro,Capital,2021m06,6,18,26,7,4,4,7,13,14,16,1
15,Rio de Janeiro,Capital,2021m07,7,40,58,12,10,5,14,14,9,16,0
15,Rio de Janeiro,Capital,2021m08,9,42,53,8,10,7,17,16,6,10,1
15,Rio de Janeiro,Capital,2021m09,3,34,41,7,8,5,16,14,12,15,3
15,Rio de Janeiro,Capital,2021m10,3,20,36,14,3,6,18,6,11,7,0
15,Rio de Janeiro,Capital,2021m11,4,20,32,10,12,12,27,4,10,13,5
15,Rio de Janeiro,Capital,2021m12,3,19,32,9,13,9,30,11,10,17,4
15,Rio de Janeiro,Capital,2022m01,4,27,44,14,13,3,32,12,2,21,2
15,Rio de Janeiro,Capital,2022m02,8,15,20,4,10,7,51,9,5,4,2
15,Rio de Janeiro,Capital,2022m03,8,17,34,11,10,6,82,19,13,25,0
15,Rio de Janeiro,Capital,2022m04,7,18,26,7,14,8,52,8,3,11,3
